date,day_of_week,day_of_year,price,demand,revenue,seasonal
2020-01-01,2,1,38.767592527136344,67,2597.428699318135,1.0183847647509934
2020-01-02,3,2,38.80835054479059,78,3027.051342493666,1.1738780514630567
2020-01-03,4,3,38.79535738357556,76,2948.447161151743,1.2137132697825308
2020-01-04,5,4,38.856788471158865,58,2253.693731327214,1.1093261167066006
2020-01-05,6,5,38.8802183105107,61,2371.6933169411527,0.9407496447247324
2020-01-06,0,6,38.883630047023495,70,2721.8541032916446,0.8363472775467431
2020-01-07,1,7,38.82604145030974,50,1941.302072515487,0.876152072170366
2020-01-08,2,8,38.81723970550238,72,2794.8412587961716,1.0315997346079828
2020-01-09,3,9,38.733576540757014,89,3447.2883121273744,1.187037657789034
2020-01-10,4,10,38.73046579083823,73,2827.324002731191,1.2268132375289102
2020-01-11,5,11,38.73735637003338,60,2324.241382202003,1.1223621884969954
2020-01-12,6,12,38.55100757574471,55,2120.305416665959,0.9537175821165057
2020-01-13,0,13,38.533156393710435,58,2234.923070835205,0.8492428622869508
2020-01-14,1,14,38.44202635296763,64,2460.2896865899284,0.8889711074457166
2020-01-15,2,15,38.48067061440886,72,2770.6082842374376,1.0443380462884433
2020-01-16,3,16,38.53005012871831,79,3043.873960168746,1.1996910956647142
2020-01-17,4,17,38.49700903762589,90,3464.73081338633,1.2393776765398616
2020-01-18,5,18,38.539557934165,67,2582.150381589055,1.1348335299555514
2020-01-19,6,19,38.58536528237872,62,2392.2926475074805,0.9660917549218155
2020-01-20,0,20,38.56756243671222,59,2275.486183766021,0.8615158241313321
2020-01-21,1,21,38.6864687964103,61,2359.8745965810285,0.9011388460124788
2020-01-22,2,22,38.630275905083245,77,2974.53124469141,1.0563965804408246
2020-01-23,3,23,38.74430590232272,75,2905.822942674204,1.211636476625577
2020-01-24,4,24,38.726853075855914,88,3407.9630706753205,1.2512059890618012
2020-01-25,5,25,38.66149576766413,71,2744.966199504153,1.1465408934810681
2020-01-26,6,26,38.63425096262559,55,2124.8838029444078,0.9776743247332075
2020-01-27,0,27,38.54904892867448,67,2582.78627822119,0.8729697924899681
2020-01-28,1,28,38.60985171295496,66,2548.2502130550274,0.9124604432871143
2020-01-29,2,29,38.48563803736,74,2847.93721476464,1.0675820762246229
2020-01-30,3,30,38.59333190245408,88,3396.213207415959,1.2226821808415116
2020-01-31,4,31,38.52080273163291,74,2850.5394021408356,1.262108253056103
2020-02-01,5,32,38.58564288759894,71,2739.5806450195246,1.1572961111044018
2020-02-02,6,33,38.5875203779222,70,2701.1264264545543,0.9882789334092512
2020-02-03,0,34,38.608508406873995,70,2702.5955884811797,0.8834202742710814
2020-02-04,1,35,38.56278038436459,69,2660.831846521157,0.922753325896782
2020-02-05,2,36,38.590122801830965,82,3164.390069750139,1.0777139340863655
2020-02-06,3,37,38.600583231700185,90,3474.0524908530165,1.2326496360939576
2020-02-07,4,38,38.48759596095493,86,3309.9332526421235,1.271907976553922
2020-02-08,5,39,38.4130027633326,67,2573.671185143284,1.1669248234048033
2020-02-09,6,40,38.37108238528595,60,2302.264943117157,0.9977334057437517
2020-02-10,0,41,38.312570588601126,58,2222.129094138865,0.8926973295022607
2020-02-11,1,42,38.40966271758567,61,2342.9894257727256,0.9318498394597355
2020-02-12,2,43,38.41020631280676,59,2266.202172455599,1.0866268349145831
2020-02-13,3,44,38.34985973042719,89,3413.13751600802,1.2413759075293438
2020-02-14,4,45,38.31182535083512,80,3064.94602806681,1.280444657240699
2020-02-15,5,46,38.27272975149017,87,3329.7274883796445,1.1752690081670223
2020-02-16,6,47,38.250406082789084,69,2639.2780197124466,1.0058822464461625
2020-02-17,0,48,38.16706867130763,51,1946.5205022366893,0.900648035894273
2020-02-18,1,49,38.103989477542726,44,1676.57553701188,0.9395996800022317
2020-02-19,2,50,38.163401073022044,60,2289.804064381323,1.0941731375893313
2020-02-20,3,51,38.17776505712101,79,3016.0434395125594,1.2487160606307754
2020-02-21,4,52,38.16595898472647,88,3358.60439065593,1.2875761101498129
2020-02-22,5,53,38.16616225156254,83,3167.7914668796907,1.1821892721071878
2020-02-23,6,54,38.162631319085975,63,2404.2457731024165,1.0125888952206015
2020-02-24,0,55,38.14642377853877,43,1640.296222477167,0.9071387066049872
2020-02-25,1,56,38.18649910665058,71,2711.241436572191,0.9458720737501857
2020-02-26,2,57,38.22084375112011,87,3325.213406347449,1.1002250201556647
2020-02-27,3,58,38.09903302309923,95,3619.408137194427,1.25454526313885
2020-02-28,4,59,38.08883702922573,78,2970.9292882796067,1.2931805297078973
2020-02-29,5,60,37.97213689032054,91,3455.4644570191695,1.1875668724315918
2020-03-01,6,61,38.0213937586812,55,2091.176656727466,1.0177377072390652
2020-03-02,0,62,38.080887476092805,64,2437.1767984699395,0.9120568290401648
2020-03-03,1,63,38.03355246219516,75,2852.516434664637,0.9505576736830356
2020-03-04,2,64,38.02450371019213,71,2699.7397634236413,1.1046763335685794
2020-03-05,3,65,37.86086829941707,96,3634.643356744039,1.2587605954383747
2020-03-06,4,66,37.936258951496455,81,3072.8369750712127,1.2971582562268735
2020-03-07,5,67,37.99125825891736,83,3153.274435490141,1.191305438910582
2020-03-08,6,68,38.08038920639774,69,2627.546855241444,1.0212356302869126
2020-03-09,0,69,38.19559552379675,62,2368.1269224753983,0.9153126965735567
2020-03-10,1,70,38.100727756395116,54,2057.4392988453365,0.9535701453449305
2020-03-11,2,71,38.16955067216478,73,2786.377199068029,1.1074441411253857
2020-03-12,3,72,38.28419591728666,84,3215.8724570520794,1.2612825431557555
2020-03-13,4,73,38.16836699037146,99,3778.6683320467746,1.2994332212240687
2020-03-14,5,74,38.15509821975177,76,2899.7874647011345,1.1933323714931425
2020-03-15,6,75,38.12693477469332,75,2859.5201081019986,1.0230135542577432
2020-03-16,0,76,38.1932325780175,59,2253.4007221030324,0.9168407095221928
2020-03-17,1,77,38.00770351982135,70,2660.539246387494,0.9548474189149329
2020-03-18,2,78,38.14843919867435,60,2288.906351920461,1.1084699212598084
2020-03-19,3,79,38.139717640810744,76,2898.6185407016164,1.2620561503205803
2020-03-20,4,80,38.21071443100516,95,3630.01787094549,1.2999540506095741
2020-03-21,5,81,38.20604607966837,103,3935.2227462058418,1.1935998931931175
2020-03-22,6,82,38.244185488573045,59,2256.40694382581,1.023027313426514
2020-03-23,0,83,38.064276906337916,61,2321.920891286613,0.9166003265093928
2020-03-24,1,84,38.03444874342033,74,2814.549207013104,0.9543525893780163
2020-03-25,2,85,38.100149750570026,79,3009.911830295032,1.107720416254219
2020-03-26,3,86,38.12252634166897,96,3659.7625288002214,1.2610518163676077
2020-03-27,4,87,37.99567209675052,66,2507.714358385534,1.2986948097418183
2020-03-28,5,88,38.00043249075976,102,3876.044114057496,1.1920857429776013
2020-03-29,6,89,37.93698043057418,62,2352.092786695599,1.0212583269653999
2020-03-30,0,90,37.86681095844118,68,2574.943145174,0.9145766524183221
2020-03-31,1,91,37.748958025343036,58,2189.439565469896,0.9520744517420738
2020-04-01,2,92,37.79690712332197,54,2041.0329846593866,1.1051881145615292
2020-04-02,3,93,37.88316510370636,82,3106.4195385039216,1.2582657254205916
2020-04-03,4,94,38.047474979355464,82,3119.892948307148,1.2956553795461283
2020-04-04,5,95,37.93323707529826,76,2882.9260177226674,1.188793498608775
2020-04-05,6,96,37.992707977218046,66,2507.518726496391,1.0177138684132716
2020-04-06,0,97,38.057278280072765,52,1978.9784705637837,0.9107806544092394
2020-04-07,1,98,38.01228950087646,74,2812.9094230648584,0.9480276635389425
2020-04-08,2,99,37.941177702821165,70,2655.8824391974813,1.1008913597418104
2020-04-09,3,100,37.85703329630896,90,3407.1329966678068,1.2537199016322436
2020-04-10,4,101,37.81616372271279,92,3479.0870624895765,1.2908614582416225
2020-04-11,5,102,37.83186678005946,72,2723.894408164281,1.1837525247572316
2020-04-12,6,103,37.93727467998574,66,2503.8601288790587,1.0124269601908158
2020-04-13,0,104,38.02293776656803,52,1977.1927638615375,0.9052490028676514
2020-04-14,1,105,37.89774388085472,53,2008.5804256853,0.9422525322527364
2020-04-15,2,106,37.83660898199075,67,2535.0528017933802,1.094874084433797
2020-04-16,3,107,37.93733036483062,88,3338.485072105095,1.247461889777735
2020-04-17,4,108,37.880671090050534,76,2878.9310028438404,1.2843641886513704
2020-04-18,5,109,37.87626027506266,76,2878.5957809047623,1.1770175471392141
2020-04-19,6,110,37.744101361696245,68,2566.5988925953448,1.0054558946910295
2020-04-20,0,111,37.833460789401585,64,2421.3414905217014,0.8980435395900269
2020-04-21,1,112,37.685223901623914,71,2675.6508970152977,0.9348144307583265
2020-04-22,2,113,37.55790702480811,64,2403.706049587719,1.0872051732193784
2020-04-23,3,114,37.63934474371204,99,3726.295129627492,1.2395640657339868
2020-04-24,4,115,37.788148421503706,107,4043.3318811008967,1.2762394165007822
2020-04-25,5,116,37.76562622928754,75,2832.4219671965657,1.1686678588538961
2020-04-26,6,117,37.761994388273756,71,2681.101601567437,0.9968833888905989
2020-04-27,0,118,37.83238553268179,73,2761.764143885771,0.8892503809197392
2020-04-28,1,119,37.8548175721387,63,2384.853507044738,0.9258028492476428
2020-04-29,2,120,37.82589337751465,75,2836.942003313599,1.0779774636211625
2020-04-30,3,121,37.788271000573204,66,2494.0258860378312,1.2301225868445207
2020-05-01,4,122,37.666845058421764,85,3201.68182996585,1.266586590460801
2020-05-02,5,123,37.68489791202104,77,2901.7371392256205,1.1588061704308579
2020-05-03,6,124,37.677774411083334,62,2336.0220134871665,0.9868153847423909
2020-05-04,0,125,37.643841583584944,52,1957.4797623464171,0.8789786688400513
2020-05-05,1,126,37.56620151210586,66,2479.369299798987,0.9153300973932221
2020-05-06,2,127,37.49641088800196,64,2399.7702968321255,1.067306399721184
2020-05-07,3,128,37.54433474430935,61,2290.2044194028704,1.2192559973922934
2020-05-08,4,129,37.61266317086704,97,3648.4283275741027,1.255527319888073
2020-05-09,5,130,37.587311856563375,74,2781.46107738569,1.1475571202649582
2020-05-10,6,131,37.55379493793846,82,3079.411184910954,0.9753795127464308
2020-05-11,0,132,37.487637704435144,61,2286.7458999705436,0.8673589881364895
2020-05-12,1,133,37.56024071995091,58,2178.4939617571526,0.903529675571001
2020-05-13,2,134,37.562642874303485,84,3155.262001441493,1.055328357926739
2020-05-14,3,135,37.5911549889765,93,3495.977413974814,1.2071035094046894
2020-05-15,4,136,37.618936218248464,81,3047.1338336781255,1.2432036111785527
2020-05-16,5,137,37.59508951931938,68,2556.4660873137177,1.1350654670411509
2020-05-17,6,138,37.50477478065561,77,2887.867658110482,0.9627232409815616
2020-05-18,0,139,37.42757503300493,62,2320.5096520463057,0.8545414725838025
2020-05-19,1,140,37.51498551422647,65,2438.47405842472,0.8905543387637526
2020-05-20,2,141,37.45874539646636,75,2809.405904734977,1.042198669164033
2020-05-21,3,142,37.42694255228926,84,3143.863174392298,1.1938229837234458
2020-05-22,4,143,37.33902793709137,86,3211.156402589858,1.2297758083119243
2020-05-23,5,144,37.24478348006101,75,2793.3587610045756,1.1214939903637007
2020-05-24,6,145,37.18517363439588,71,2640.1473280421073,0.9490117364414998
2020-05-25,0,146,37.31602422180106,70,2612.1216955260743,0.8406936276226186
2020-05-26,1,147,37.36702174181613,56,2092.5532175417034,0.8765738812235456
2020-05-27,2,148,37.32619590672876,71,2650.159909377742,1.0280893661828754
2020-05-28,3,149,37.410118236589,88,3292.0904048198317,1.1795886406190876
2020-05-29,4,150,37.39831516134865,74,2767.4753219398,1.2154202674542065
2020-05-30,5,151,37.50327573741641,83,3112.771886205562,1.1070211300359771
2020-05-31,6,152,37.67468356974016,58,2185.131647044929,0.934425469691404
2020-06-01,0,153,37.75436551422958,61,2303.0162963680045,0.8259979011025681
2020-06-02,1,154,37.76169315897432,63,2378.986669015382,0.8617726740212448
2020-06-03,2,155,37.815889272673516,56,2117.689799269717,1.0131866886422303
2020-06-04,3,156,37.81705728351497,84,3176.6328118152574,1.164588533151855
2020-06-05,4,157,37.674768464417944,88,3315.379624868779,1.2003267993427338
2020-06-06,5,158,37.62403537065992,76,2859.4266881701537,1.0918383982273858
2020-06-07,6,159,37.550287568338895,52,1952.6149535536226,0.9191575975835767
2020-06-08,0,160,37.49783665116647,62,2324.8658723723215,0.8106490373222953
2020-06-09,1,161,37.63684515738636,50,1881.842257869318,0.846346991194897
2020-06-10,2,162,37.72381111819208,82,3093.352511691751,0.9976883821593122
2020-06-11,3,163,37.75797943717639,89,3360.4601699086984,1.149021819921842
2020-06-12,4,164,37.82093554944179,76,2874.391101757576,1.184695916545491
2020-06-13,5,165,37.67429784061279,83,3126.9667207708612,1.076147602057599
2020-06-14,6,166,37.73073166030142,61,2301.5746312783867,0.9034111619895698
2020-06-15,0,167,37.803552005335824,49,1852.3740482614553,0.7948512527395377
2020-06-16,1,168,37.62997288420746,65,2445.948237473485,0.8305021632746866
2020-06-17,2,169,37.68927829327611,81,3052.831541755365,0.981800830492897
2020-06-18,3,170,37.578913403580025,95,3569.996773340102,1.1330958767604375
2020-06-19,4,171,37.42623911950461,66,2470.131781887304,1.1687359255165404
2020-06-20,5,172,37.52902801982543,85,3189.967381685162,1.0601579168776685
2020-06-21,6,173,37.45098229681764,54,2022.3530440281527,0.8873961451742395
2020-06-22,0,174,37.39549683556548,49,1832.3793449427085,0.7788152743107013
2020-06-23,1,175,37.47219061946251,51,1911.0817215925879,0.8144495994656077
2020-06-24,2,176,37.448534828610946,65,2434.1547638597112,0.9657360624514533
2020-06-25,3,177,37.4345721155862,80,2994.765769246896,1.1170232892508856
2020-06-26,4,178,37.418910496362436,76,2843.837197723545,1.1526599056202111
2020-06-27,5,179,37.44584920154434,73,2733.546991712737,1.0440828526929793
2020-06-28,6,180,37.42830841422059,68,2545.124972167,0.8713264245164143
2020-06-29,0,181,37.43715311945964,50,1871.8576559729818,0.762755283411561
2020-06-30,1,182,37.39812765385053,43,1608.1194891155728,0.7984037216738352
2020-07-01,2,183,37.42539347007422,61,2282.949001674527,0.9497086769337129
2020-07-02,3,184,37.44971612485853,67,2509.1309803655217,1.101018769694184
2020-07-03,4,185,37.596801187636245,73,2744.5664866974457,1.1366826189358692
2020-07-04,5,186,37.567254457926076,69,2592.1405575968993,1.0281371577226421
2020-07-05,6,187,37.552981736032066,56,2102.966977217796,0.8554166707404115
2020-07-06,0,188,37.57149048417477,62,2329.4324100188355,0.7468858096600693
2020-07-07,1,189,37.64623369289284,53,1995.2503857233207,0.7825788548412004
2020-07-08,2,190,37.561636470238916,62,2328.821461154813,0.9339327306962871
2020-07-09,3,191,37.569663591209576,65,2442.0281334286224,1.0852960432320746
2020-07-10,4,192,37.37530851324617,77,2877.898755519955,1.1210173956590324
2020-07-11,5,193,37.35426494559618,63,2353.318691572559,1.0125337040015947
2020-07-12,6,194,37.43740067453868,52,1946.7448350760114,0.8398792346420183
2020-07-13,0,195,37.38112505262559,50,1869.0562526312797,0.7314186196887503
2020-07-14,1,196,37.39482986628153,52,1944.5311530466397,0.7671861186859242
2020-07-15,2,197,37.35383998793004,65,2427.9995992154522,0.9186186339837573
2020-07-16,3,198,37.287236811018616,62,2311.808682283154,1.0700647482864318
2020-07-17,4,199,37.36252641812022,65,2428.564217177814,1.105873040268465
2020-07-18,5,200,37.281519469776846,69,2572.4248434146025,0.9974804001922196
2020-07-19,6,201,37.304224111849585,64,2387.4703431583735,0.8249210674594084
2020-07-20,0,202,37.328121185423484,51,1903.7341804565976,0.7165596459874433
2020-07-21,1,203,37.26210721190096,57,2123.9401110783547,0.7524303659272902
2020-07-22,2,204,37.27417272993081,59,2199.176191065918,0.903970099042563
2020-07-23,3,205,37.20171480931338,74,2752.9268958891903,1.0555273962665006
2020-07-24,4,206,37.24215338003983,86,3202.8251906834253,1.0914508033277186
2020-07-25,5,207,37.14024584211145,58,2154.134258842464,0.9831771763775009
2020-07-26,6,208,37.11392661059351,38,1410.3292112025533,0.8107407195513957
2020-07-27,0,209,37.0943369520951,56,2077.2828693173255,0.7025060003560296
2020-07-28,1,210,37.18059035181974,64,2379.5577825164632,0.7385072113977631
2020-07-29,2,211,37.19144360947377,62,2305.869503787374,0.8901811857728702
2020-07-30,3,212,37.26545660665072,81,3018.5019851387087,1.0418764346360085
2020-07-31,4,213,37.308444844441105,72,2686.2080287997596,1.077941462837746
2020-08-01,5,214,37.35093801221055,70,2614.5656608547383,0.9698130845639669
2020-08-02,6,215,37.3252133805422,59,2202.18758945199,0.7975254609099032
2020-08-03,0,216,37.40433300037751,51,1907.6209830192531,0.6894431152797007
2020-08-04,1,217,37.37672999814653,41,1532.4459299240077,0.725600195128137
2020-08-05,2,218,37.24266951660541,69,2569.744196645773,0.8774334873642023
2020-08-06,3,219,37.22602363436607,53,1972.9792526214019,1.0292914559332347
2020-08-07,4,220,37.26116779536928,68,2533.759410085111,1.0655225574684393
2020-08-08,5,221,37.136655224589205,65,2413.882589598298,0.9575635569445831
2020-08-09,6,222,37.06806029995667,55,2038.743316497617,0.7854485652666146
2020-08-10,0,223,36.9726904023669,43,1589.8256873017767,0.6775420546841147
2020-08-11,1,224,37.03366052629997,44,1629.4810631571986,0.7138781205481255
2020-08-12,2,225,37.16330642021934,66,2452.778223734477,0.8658934967302224
2020-08-13,3,226,37.14705485616345,52,1931.6468525204994,1.0179365932203401
2020-08-14,4,227,37.188248154131024,76,2826.3068597139577,1.0543558117942864
2020-08-15,5,228,37.22742561475186,64,2382.555239344119,0.9465878616836929
2020-08-16,6,229,37.34784398601165,44,1643.3051353845124,0.7746667971811411
2020-08-17,0,230,37.29727151060882,46,1715.6744894880057,0.666957033071405
2020-08-18,1,231,37.280231017080276,43,1603.0499337344518,0.7034926064053062
2020-08-19,2,232,37.25382164239714,54,2011.7063686894458,0.8557101919360485
2020-08-20,3,233,37.25966256022929,60,2235.579753613757,1.0079581397345712
2020-08-21,4,234,37.45374567457725,53,1985.0485207525942,1.0445847908748191
2020-08-22,5,235,37.4561335183153,48,1797.8944088791343,0.937026793121673
2020-08-23,6,236,37.38989393345761,42,1570.3755452052194,0.7653181385543156
2020-08-24,0,237,37.300421061210734,42,1566.6176845708508,0.6578231790158581
2020-08-25,1,238,37.39750033009007,42,1570.6950138637828,0.6945758879058921
2020-08-26,2,239,37.33090859935991,60,2239.8545159615946,0.8470128756356745
2020-08-27,3,240,37.382336207709294,63,2355.0871810856856,0.9994824272625404
2020-08-28,4,241,37.32966051992638,79,2949.043181074184,1.0363328181944358
2020-08-29,5,242,37.2314925600939,65,2420.0470164061035,0.9290006298973053
2020-08-30,6,243,37.27839518165098,48,1789.362968719247,0.7575197875381244
2020-08-31,0,244,37.22951281660955,46,1712.5575895640393,0.6502545754543289
2020-09-01,1,245,37.26248305939879,52,1937.649119088737,0.6872388989663808
2020-09-02,2,246,37.301177200658515,43,1603.9506196283162,0.8399092998531248
2020-09-03,3,247,37.34351244351695,63,2352.641283941568,0.9926139940065395
2020-09-04,4,248,37.32273107446491,69,2575.268444138079,1.0297011871567654
2020-09-05,5,249,37.37590990613199,55,2055.6750448372595,0.9226073906001481
2020-09-06,6,250,37.304413095343456,55,2051.7427202438903,0.7513664588630328
2020-09-07,0,251,37.11422250986525,53,1967.0537930228584,0.6443426051921624
2020-09-08,1,252,37.169006247430474,51,1895.6193186189541,0.681569663388298
2020-09-09,2,253,37.18183941648407,66,2454.0014014879484,0.8344841033027568
2020-09-10,3,254,37.134558702840295,68,2525.14999179314,0.9874340685134884
2020-09-11,4,255,37.02054520842761,83,3072.705252299492,1.0247676920715154
2020-09-12,5,256,36.862711559538894,73,2690.9779438463393,0.9179214122505467
2020-09-13,6,257,36.86672163931742,48,1769.602638687236,0.7469290102323738
2020-09-14,0,258,36.99450160503565,40,1479.780064201426,0.6401546256190206
2020-09-15,1,259,36.98376348481292,35,1294.4317219684522,0.6776320182881781
2020-09-16,2,260,36.95576019979964,58,2143.434091588379,0.8307975839116604
2020-09-17,3,261,36.95387170599665,81,2993.2636081857286,0.9839993916534522
2020-09-18,4,262,37.122758851011504,71,2635.715878421817,1.021585499938198
2020-09-19,5,263,37.18103099688254,74,2751.396293769308,0.914992272222925
2020-09-20,6,264,37.10867945087405,52,1929.6513314454505,0.7442534147046329
2020-09-21,0,265,37.11085748729103,44,1632.8777294408053,0.6377329918546366
2020-09-22,1,266,37.136621157041844,53,1968.2409213232177,0.6754646882962753
2020-09-23,2,267,37.05475550136317,54,2000.9567970736111,0.8288848243456712
2020-09-24,3,268,37.11358815374776,68,2523.723994454848,0.9823413937320813
2020-09-25,4,269,37.05020844150178,84,3112.2175090861497,1.0201823793887934
2020-09-26,5,270,36.93311101201988,63,2326.7859937572525,0.9138440692471691
2020-09-27,6,271,36.93901131873152,54,1994.706611211502,0.7433600939666195
2020-09-28,0,272,36.932644286789575,46,1698.9016371923205,0.6370944424913536
2020-09-29,1,273,36.932565089955574,49,1809.695689407823,0.6750807239504627
