date,day_of_week,day_of_year,price,demand,revenue,seasonal
2020-01-01,2,1,10.952880796459235,160,1752.4609274334775,1.1743367892886687
2020-01-02,3,2,10.944133561502973,172,1882.3909725785113,1.2516977260993736
2020-01-03,4,3,10.947572011946628,199,2178.566830377379,1.2732636835237574
2020-01-04,5,4,10.947523040524027,184,2014.344239456421,1.2252664375680626
2020-01-05,6,5,10.924166902078028,168,1835.2600395491086,1.1462798488097155
2020-01-06,0,6,10.896617755028966,176,1917.804724885098,1.098172206042279
2020-01-07,1,7,10.874620815883956,173,1881.3094011479245,1.119517402556138
2020-01-08,2,8,10.858797427048797,183,1987.15992914993,1.196547279773756
2020-01-09,3,9,10.866819006648273,211,2292.8988104027853,1.2735186161620773
2020-01-10,4,10,10.849408194288605,187,2028.8393323319692,1.2946882075349566
2020-01-11,5,11,10.887622528428269,189,2057.760657872943,1.2462879473504516
2020-01-12,6,12,10.910097251273868,177,1931.0872134754745,1.166891815607802
2020-01-13,0,13,10.927784676203085,160,1748.4455481924938,1.118368222456996
2020-01-14,1,14,10.925166462741661,165,1802.652466352374,1.1392911844434939
2020-01-15,2,15,10.958299895563595,182,1994.4105809925743,1.2158926681069624
2020-01-16,3,16,10.953529792660504,194,2124.9847797761377,1.2924295788566007
2020-01-17,4,17,10.952845772887047,200,2190.5691545774093,1.313158841235957
2020-01-18,5,18,10.956564924733446,190,2081.7473356993546,1.264312479182072
2020-01-19,6,19,10.971921262576352,201,2205.356173777847,1.1844646048837972
2020-01-20,0,20,10.985857219464393,161,1768.7230123337672,1.1354837623521898
2020-01-21,1,21,10.975461173920133,158,1734.122865479381,1.1559441036255689
2020-01-22,2,22,10.963798929806124,183,2006.3752041545208,1.2320777323281036
2020-01-23,3,23,10.977800416547133,181,1986.981875395031,1.3081416925045153
2020-01-24,4,24,10.993450251313654,217,2385.578704535063,1.3283930488438136
2020-01-25,5,25,10.98484347665007,197,2164.014164900064,1.279063966896913
2020-01-26,6,26,10.950114784643402,181,1981.9707760204558,1.1987287018929875
2020-01-27,0,27,10.945578575618246,178,1948.3129864600478,1.1492559422674788
2020-01-28,1,28,10.959221719640883,174,1906.9045792175136,1.1692199858243577
2020-01-29,2,29,10.9987253971198,170,1869.783317510366,1.2448530832515174
2020-01-30,3,30,10.972513309273467,197,2161.585121926873,1.3204124269118986
2020-01-31,4,31,10.963179656922204,196,2148.783212756752,1.3401552310232754
2020-02-01,5,32,10.954659257473098,209,2289.5237848118777,1.2903138118315622
2020-02-02,6,33,10.984325147075992,175,1922.2569007382986,1.2094625763825164
2020-02-03,0,34,10.983560604656061,186,2042.9422724660274,1.1594703660047578
2020-02-04,1,35,10.96370771813815,168,1841.902896647209,1.1789116324267268
2020-02-05,2,36,10.975932328930556,189,2074.451210167875,1.2540187812464625
2020-02-06,3,37,10.967078578826838,199,2182.448637186541,1.3290491606768298
2020-02-07,4,38,10.94028820072001,198,2166.177063742562,1.3482601416791198
2020-02-08,5,39,10.92075374868343,216,2358.8828097156206,1.2978841980899127
2020-02-09,6,40,10.958695697789677,198,2169.821748162356,1.2164958953460796
2020-02-10,0,41,10.967102441753855,191,2094.7165663749865,1.1659642339208713
2020-02-11,1,42,10.969460300817898,166,1820.9304099357712,1.1848638253937152
2020-02-12,2,43,10.963992465750836,182,1995.446628766652,1.2594272358726295
2020-02-13,3,44,10.970384869620217,191,2095.3435100974616,1.3339119746918833
2020-02-14,4,45,10.976516611689,185,2030.655573162465,1.3525755744978567
2020-02-15,5,46,10.982909452866805,207,2273.4622567434285,1.3016506713279916
2020-02-16,6,47,10.985422337032789,197,2164.1282003954593,1.2197119932877312
2020-02-17,0,48,11.004432201385557,171,1881.7579064369302,1.1686287039384042
2020-02-18,1,49,11.00493773928091,181,1991.8937308098448,1.1869755783186966
2020-02-19,2,50,10.983539810913072,164,1801.3005289897437,1.2609853463186305
2020-02-20,3,51,10.970139605630381,208,2281.7890379711193,1.3349156813286898
2020-02-21,4,52,10.926837408496574,200,2185.367481699315,1.3530242802770684
2020-02-22,5,53,10.971185465744218,198,2172.2947222173552,1.3015439436599392
2020-02-23,6,54,10.99006308905406,186,2044.151734564055,1.219049564169665
2020-02-24,0,55,10.971900614726108,148,1623.841290979464,1.167410470033906
2020-02-25,1,56,10.965733668820095,165,1809.3460553553157,1.1852016009883017
2020-02-26,2,57,10.951798403465252,158,1730.3841477475098,1.2586558516016448
2020-02-27,3,58,10.985550324887148,200,2197.11006497743,1.3320310598762108
2020-02-28,4,59,10.954482502700673,167,1829.3985779510124,1.3495850872362254
2020-02-29,5,60,10.956987312221866,188,2059.9136146977107,1.2975508985093926
2020-03-01,6,61,10.95461265348382,171,1873.2387637457334,1.214503550506407
2020-03-02,0,62,10.972704412547337,178,1953.141385433426,1.1623125353114332
2020-03-03,1,63,10.970428623997444,162,1777.209437087586,1.1795529562062335
2020-03-04,2,64,10.931957887147005,169,1847.5008829278438,1.2524578709468752
2020-03-05,3,65,10.926463268013151,160,1748.2341228821042,1.3252852803157094
2020-03-06,4,66,10.90519173574016,225,2453.668140541536,1.3422932080615992
2020-03-07,5,67,10.906932987211986,212,2312.269793288941,1.2897147808333511
2020-03-08,6,68,10.938313699766384,206,2253.292622151875,1.206125216711272
2020-03-09,0,69,10.900253960829584,188,2049.2477446359617,1.1533941684498656
2020-03-10,1,70,10.88274457461043,193,2100.3697028998126,1.1700968993543464
2020-03-11,2,71,10.870651298625756,181,1967.5878850512618,1.2424666265099304
2020-03-12,3,72,10.862300965715644,188,2042.112581554541,1.3147615092865996
2020-03-13,4,73,10.87849538950573,180,1958.1291701110313,1.33123972923234
2020-03-14,5,74,10.874698126445287,184,2000.9444552659327,1.2781345699598112
